,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
794,34,No,Travel_Frequently,618,Research & Development,-1.9708758301539278,1,Life Sciences,1,1103,1,Male,45,3,2,Healthcare Representative,4,Single,-1.0612600497209432,22266,-2.505117278969571,Y,No,-0.6989947210579887,3,3,80,0,-1.3492148286334933,-0.896207883299613,2,-1.9245244346273156,-1.5011592717390545,-7.396026717919092,-1.0981030977662376
795,37,No,Travel_Rarely,309,Sales,-0.9871463889803048,4,Life Sciences,1,1105,4,Female,88,2,2,Sales Executive,4,Divorced,-1.2552757282357836,24223,-1.2578698514049882,Y,Yes,-1.1621487245586226,3,3,80,3,-1.2663434762031252,-0.15382635213468032,3,-3.1964293344001136,-2.0852719998620386,-7.396026717919092,-2.049313006197339
796,25,Yes,Travel_Rarely,1219,Research & Development,-1.7604239668547188,1,Technical Degree,1,1106,4,Male,32,3,1,Laboratory Technician,4,Married,-2.10502363712568,4605,-1.706710772284081,Y,Yes,-0.9830075699160551,3,2,80,1,-1.3492148286334933,-0.49085697927997995,4,-1.7696470301171907,-0.771227074961725,-1.4030502559694047,-0.8349159008190632
797,26,Yes,Travel_Rarely,1330,Research & Development,-0.301501087135828,3,Medical,1,1107,1,Male,37,3,1,Laboratory Technician,3,Divorced,-2.7750485781755927,19373,-1.706710772284081,Y,No,-0.38102617101547404,4,3,80,1,-2.081668746795951,-1.1605451395565365,2,-3.1964293344001136,-1.747899293714342,-7.396026717919092,-2.049313006197339
798,33,Yes,Travel_Rarely,1017,Research & Development,-0.13852764967998996,3,Medical,1,1108,1,Male,55,2,1,Research Scientist,2,Single,-2.816908467997484,2993,-0.7107905014619298,Y,Yes,-0.38102617101547404,4,2,80,0,-1.5390174858187393,-1.1605451395565365,3,-2.8367967457716725,-1.5011592717390545,-3.148094393277722,-1.4582263193645346
799,42,No,Travel_Rarely,469,Research & Development,-2.2321870268515034,2,Medical,1,1109,4,Male,35,3,4,Manager,1,Married,-0.12036229485711401,14399,-2.505117278969571,Y,No,-0.6989947210579887,3,4,80,1,-0.4811244269103813,-0.49085697927997995,3,-0.5732975976008746,-0.8804903251454862,-0.13523231015132633,-0.7251836469477903
800,28,Yes,Travel_Frequently,1009,Research & Development,-2.574707937058622,3,Medical,1,1111,1,Male,45,2,1,Laboratory Technician,2,Divorced,-2.6398520937717223,7160,-1.706710772284081,Y,No,-0.9830075699160551,3,1,80,2,-2.081668746795951,-0.6811435281874978,3,-3.1964293344001136,-2.0852719998620386,-7.396026717919092,-2.049313006197339
801,50,Yes,Travel_Frequently,959,Sales,-2.574707937058622,4,Other,1,1113,4,Male,81,3,2,Sales Executive,3,Single,-1.7404495367003594,17251,-0.9472900231189948,Y,Yes,-1.1621487245586226,3,4,80,0,-1.5390174858187393,-0.3165647703009739,3,-3.6605828468675186,-2.0852719998620386,-7.396026717919092,-2.049313006197339
802,33,No,Travel_Frequently,970,Sales,-1.3028078265617211,3,Life Sciences,1,1114,4,Female,30,3,2,Sales Executive,2,Married,-1.8778989318777788,13401,-2.505117278969571,Y,No,-0.6989947210579887,3,3,80,1,-1.649471992409423,-0.49085697927997995,3,-2.546721790666969,-1.5011592717390545,-7.396026717919092,-1.4582263193645346
803,34,No,Non-Travel,697,Research & Development,-1.9708758301539278,4,Life Sciences,1,1115,3,Male,40,2,1,Research Scientist,4,Married,-2.4292693687385887,22478,-0.9472900231189948,Y,No,-0.6989947210579887,3,4,80,3,-1.4396033284659837,-0.6811435281874978,3,-3.6605828468675186,-2.0852719998620386,-7.396026717919092,-2.049313006197339
804,48,No,Non-Travel,1262,Research & Development,-2.574707937058622,4,Medical,1,1116,1,Male,35,4,4,Manager,4,Single,-0.16553541251891307,16154,-1.2578698514049882,Y,No,-0.2121863285699773,4,3,80,0,-0.34552712038219563,-0.49085697927997995,2,-2.1012672399894106,-1.1426723700634178,-3.148094393277722,-1.7068831843620031
805,45,No,Non-Travel,1050,Sales,-1.0818179820670435,4,Life Sciences,1,1117,2,Female,65,2,2,Sales Executive,3,Married,-1.501576872329208,17970,-1.706710772284081,Y,No,-1.381389259093061,3,4,80,1,-0.823882352953337,-0.6811435281874978,3,-0.9694639074020248,-0.499567813243363,-1.7913204273135457,-0.3026545125038727
806,52,No,Travel_Rarely,994,Research & Development,-1.3028078265617211,4,Life Sciences,1,1118,2,Male,87,3,3,Healthcare Representative,2,Single,-0.6923165120319411,15322,-0.22495137803873436,Y,No,-0.4766838840955488,3,4,80,0,-0.6812862931161371,-0.3165647703009739,3,-1.6323476488272097,-0.8804903251454862,-1.7913204273135457,-2.049313006197339
807,38,No,Travel_Rarely,770,Sales,-0.9871463889803048,4,Marketing,1,1119,3,Male,73,2,3,Sales Executive,3,Divorced,-0.9093890873285583,5569,-2.505117278969571,Y,Yes,-1.1621487245586226,3,2,80,2,-1.1898303263181125,-0.6811435281874978,3,-1.6323476488272097,-0.771227074961725,-3.148094393277722,-0.7251836469477903
808,29,No,Travel_Rarely,1107,Research & Development,-0.03272168678312958,4,Life Sciences,1,1120,3,Female,93,3,1,Research Scientist,4,Divorced,-2.689082139651235,26968,-0.7107905014619298,Y,No,-0.2121863285699773,4,1,80,1,-1.0524221819464668,-0.896207883299613,3,-1.7696470301171907,-1.0030072306262174,-4.523082820471526,-0.7251836469477903
809,28,No,Travel_Rarely,950,Research & Development,-1.9708758301539278,3,Medical,1,1121,4,Female,93,3,3,Manufacturing Director,2,Divorced,-1.0782308321205645,8039,-2.505117278969571,Y,No,-0.6989947210579887,3,2,80,3,-1.1187656458199815,-0.49085697927997995,2,-1.509442698361367,-0.771227074961725,-4.523082820471526,-0.7251836469477903
810,46,No,Travel_Rarely,406,Sales,-1.9708758301539278,1,Marketing,1,1124,1,Male,52,3,4,Manager,3,Married,-0.13168257950495596,15596,-0.9472900231189948,Y,No,-1.6659731494614012,3,4,80,1,-0.4811244269103813,-0.49085697927997995,3,-1.2054308138908534,-0.5824561652915413,-1.7913204273135457,-0.5354585193460765
811,38,No,Travel_Rarely,130,Sales,-2.2321870268515034,2,Marketing,1,1125,4,Male,32,3,3,Sales Executive,2,Single,-1.1310704059529073,20619,-0.22495137803873436,Y,No,-0.8311122613508027,3,3,80,0,-1.1187656458199815,-0.6811435281874978,3,-3.1964293344001136,-2.0852719998620386,-7.396026717919092,-2.049313006197339
812,43,No,Travel_Frequently,1082,Research & Development,-0.06665587931248353,3,Life Sciences,1,1126,3,Female,83,3,3,Manufacturing Director,1,Married,-0.6507295150306024,11535,-0.1057624082287157,Y,No,-2.078053630500555,3,3,80,1,-0.6812862931161371,-0.896207883299613,3,-1.6323476488272097,-0.771227074961725,-7.396026717919092,-1.7068831843620031
813,39,Yes,Travel_Frequently,203,Research & Development,-2.2321870268515034,3,Life Sciences,1,1127,1,Male,84,3,4,Healthcare Representative,4,Divorced,-0.5155174817345994,13547,-0.22495137803873436,Y,No,-2.078053630500555,3,4,80,3,-0.5564687924562522,-0.3165647703009739,3,-0.778898956734708,-0.771227074961725,-0.31006754717428614,-0.9579128130454208
814,40,No,Travel_Rarely,1308,Research & Development,-0.6791244941157388,3,Medical,1,1128,3,Male,44,2,5,Research Director,3,Single,-0.017907361858763335,17544,-1.706710772284081,Y,No,-1.1621487245586226,3,1,80,0,-0.5564687924562522,-0.6811435281874978,4,-0.6703078036569434,-0.771227074961725,-1.7913204273135457,-0.5354585193460765
815,21,No,Travel_Rarely,984,Research & Development,-2.574707937058622,1,Technical Degree,1,1131,4,Female,70,2,1,Research Scientist,2,Single,-2.986817322834396,25326,-1.706710772284081,Y,Yes,-2.078053630500555,3,3,80,0,-1.9158103359449046,-1.1102230246251565e-16,4,-2.8367967457716725,-1.5011592717390545,-3.148094393277722,-1.4582263193645346
816,39,No,Non-Travel,439,Research & Development,-1.0818179820670435,3,Life Sciences,1,1132,3,Male,70,3,2,Laboratory Technician,2,Single,-1.2377743972578135,8770,0.0,Y,No,-0.9830075699160551,3,3,80,0,-1.1898303263181125,-0.6811435281874978,2,-2.1012672399894106,-1.1426723700634178,-7.396026717919092,-1.2615279740205976
817,36,No,Non-Travel,217,Research & Development,-0.4454881890456052,4,Life Sciences,1,1133,1,Male,78,3,2,Manufacturing Director,4,Single,-1.0574345590121026,23238,-1.2578698514049882,Y,No,-0.38102617101547404,4,1,80,0,-0.6812862931161371,-1.1605451395565365,3,-1.2976684614558884,-0.5824561652915413,-7.396026717919092,-0.5354585193460765
818,31,No,Travel_Frequently,793,Sales,-0.34710110175983405,3,Life Sciences,1,1135,3,Male,67,4,1,Sales Representative,4,Married,-2.528883973647043,21981,-2.505117278969571,Y,No,-1.6659731494614012,3,1,80,1,-1.7737433101060027,-0.3165647703009739,3,-2.8367967457716725,-1.5011592717390545,-3.148094393277722,-1.4582263193645346
819,28,No,Travel_Rarely,1451,Research & Development,-2.2321870268515034,1,Life Sciences,1,1136,1,Male,67,2,1,Research Scientist,2,Married,-2.319871763288932,19911,-2.505117278969571,Y,No,-0.6989947210579887,3,1,80,0,-1.4396033284659837,-0.6811435281874978,1,-2.1012672399894106,-1.3054456718042096,-7.396026717919092,-1.0981030977662376
820,35,No,Travel_Frequently,1182,Sales,-0.9006746069620039,2,Marketing,1,1137,4,Male,54,3,2,Sales Executive,4,Divorced,-1.6692554566017137,18500,-1.706710772284081,Y,No,-2.078053630500555,3,4,80,1,-1.5390174858187393,-0.49085697927997995,3,-2.1012672399894106,-1.5011592717390545,-7.396026717919092,-1.4582263193645346
821,49,No,Travel_Rarely,174,Sales,-1.1863189496336963,4,Technical Degree,1,1138,4,Male,56,2,4,Sales Executive,2,Married,-0.4316115396363722,11879,-0.3613087125285444,Y,No,-0.6989947210579887,3,2,80,1,-0.5180899933983641,-0.49085697927997995,3,-1.509442698361367,-0.6725281492553229,-3.148094393277722,-1.2615279740205976
822,34,No,Travel_Frequently,1003,Research & Development,-2.2321870268515034,2,Life Sciences,1,1140,4,Male,95,3,2,Manufacturing Director,3,Single,-1.973060891788235,15834,-1.2578698514049882,Y,No,-2.078053630500555,3,4,80,0,-1.5390174858187393,-0.49085697927997995,2,-2.546721790666969,-1.5011592717390545,-7.396026717919092,-1.4582263193645346
823,29,No,Travel_Frequently,490,Research & Development,-0.9871463889803048,3,Life Sciences,1,1143,4,Female,61,3,1,Research Scientist,2,Divorced,-2.277822823521442,17940,-2.505117278969571,Y,No,-1.1621487245586226,3,4,80,2,-1.2663434762031252,-0.6811435281874978,2,-1.7696470301171907,-1.0030072306262174,-4.523082820471526,-1.7068831843620031
824,42,No,Travel_Rarely,188,Research & Development,2.2204460492503128e-16,3,Medical,1,1148,2,Male,56,1,2,Laboratory Technician,4,Single,-1.888168643929688,9558,-0.7107905014619298,Y,No,-0.4766838840955488,3,1,80,0,-0.774061201703095,-0.49085697927997995,3,-3.1964293344001136,-2.0852719998620386,-7.396026717919092,-2.049313006197339
825,29,No,Travel_Rarely,718,Research & Development,-1.1863189496336963,1,Medical,1,1150,2,Male,79,2,2,Manufacturing Director,4,Married,-1.6441644898572259,17689,-1.706710772284081,Y,Yes,-0.9830075699160551,3,3,80,1,-1.1187656458199815,-0.6811435281874978,2,-1.3985100351935054,-0.771227074961725,-4.523082820471526,-1.4582263193645346
826,38,No,Travel_Rarely,433,Human Resources,-2.574707937058622,3,Human Resources,1,1152,3,Male,37,4,1,Human Resources,3,Married,-2.500106428995531,6004,-1.706710772284081,Y,No,-1.381389259093061,3,4,80,1,-1.3492148286334933,-0.6811435281874978,4,-1.7696470301171907,-0.8804903251454862,-1.4030502559694047,-2.049313006197339
827,28,No,Travel_Frequently,773,Research & Development,-1.4342261796626594,3,Life Sciences,1,1154,3,Male,39,2,1,Research Scientist,3,Divorced,-2.5779412059168245,22088,-1.706710772284081,Y,Yes,-1.1621487245586226,3,4,80,1,-1.7737433101060027,-0.6811435281874978,3,-2.546721790666969,-1.747899293714342,-7.396026717919092,-1.4582263193645346
828,18,Yes,Non-Travel,247,Research & Development,-1.1863189496336963,1,Medical,1,1156,3,Male,80,3,1,Laboratory Technician,3,Single,-3.114135541041919,13556,-1.706710772284081,Y,No,-1.6659731494614012,3,4,80,0,-2.2809787760470446,-1.1605451395565365,3,-3.6605828468675186,-2.0852719998620386,-7.396026717919092,-2.049313006197339
829,33,Yes,Travel_Rarely,603,Sales,-1.0818179820670435,4,Marketing,1,1157,1,Female,77,3,2,Sales Executive,1,Single,-0.9861345379953985,18385,-2.505117278969571,Y,Yes,-0.6989947210579887,3,1,80,0,-1.4396033284659837,-0.49085697927997995,3,-2.1012672399894106,-1.5011592717390545,-7.396026717919092,-1.2615279740205976
830,41,No,Travel_Rarely,167,Research & Development,-0.8211430529053937,4,Life Sciences,1,1158,2,Male,46,3,1,Laboratory Technician,4,Married,-1.728896770340455,9051,-0.9472900231189948,Y,Yes,-2.078053630500555,3,1,80,1,-1.4396033284659837,-0.3165647703009739,3,-3.1964293344001136,-2.0852719998620386,-7.396026717919092,-2.049313006197339
831,31,Yes,Travel_Frequently,874,Research & Development,-0.6151925143310188,3,Medical,1,1160,3,Male,72,3,1,Laboratory Technician,3,Married,-2.6316048673321863,6233,-1.706710772284081,Y,No,-1.6659731494614012,3,3,80,1,-1.9158103359449046,-0.15382635213468032,2,-2.8367967457716725,-1.5011592717390545,-3.148094393277722,-1.4582263193645346
832,37,No,Travel_Rarely,367,Research & Development,-0.13852764967998996,2,Medical,1,1161,3,Female,52,2,2,Healthcare Representative,4,Divorced,-1.4675860048001033,17171,-0.22495137803873436,Y,No,-1.381389259093061,3,3,80,2,-1.1898303263181125,-0.6811435281874978,3,-1.9245244346273156,-1.5011592717390545,-4.523082820471526,-1.2615279740205976
833,27,No,Travel_Rarely,199,Research & Development,-1.4342261796626594,3,Life Sciences,1,1162,4,Male,55,2,1,Research Scientist,3,Married,-2.6739028976842287,7950,-1.706710772284081,Y,No,-1.381389259093061,3,3,80,1,-1.649471992409423,-1.1605451395565365,3,-2.3058198217676353,-1.5011592717390545,-3.148094393277722,-1.4582263193645346
834,34,No,Travel_Rarely,1400,Sales,-1.0818179820670435,1,Life Sciences,1,1163,2,Female,70,3,2,Sales Executive,3,Married,-1.4717193669087603,5829,-1.706710772284081,Y,No,-0.38102617101547404,4,1,80,0,-1.4396033284659837,-0.49085697927997995,2,-1.9245244346273156,-1.0030072306262174,-4.523082820471526,-1.2615279740205976
835,35,No,Travel_Rarely,528,Human Resources,-1.1863189496336963,4,Technical Degree,1,1164,3,Male,100,3,1,Human Resources,3,Single,-1.8707591463065216,7108,-1.706710772284081,Y,No,-0.6989947210579887,3,2,80,0,-1.4396033284659837,-0.6811435281874978,1,-2.1012672399894106,-1.1426723700634178,-4.523082820471526,-1.0981030977662376
836,29,Yes,Travel_Rarely,408,Sales,-0.21645655159686278,1,Life Sciences,1,1165,4,Female,45,2,3,Sales Executive,1,Married,-1.1337487587839907,11162,-1.706710772284081,Y,No,-1.381389259093061,3,1,80,1,-1.0524221819464668,-0.49085697927997995,1,-1.2976684614558884,-0.6725281492553229,-2.333432968410941,-0.45207746747626815
837,40,No,Travel_Frequently,593,Research & Development,-1.0818179820670435,4,Medical,1,1166,2,Female,88,3,3,Research Director,3,Single,-0.4004033540824609,13782,0.0,Y,No,-0.6989947210579887,3,3,80,0,-0.5963736951426188,-0.49085697927997995,2,-0.778898956734708,-0.771227074961725,-3.148094393277722,-0.23505892870985484
838,42,Yes,Travel_Frequently,481,Sales,-0.8211430529053937,3,Life Sciences,1,1167,3,Male,44,3,4,Sales Executive,1,Single,-0.379743306017168,2447,-2.505117278969571,Y,Yes,-1.6659731494614012,3,2,80,0,-0.5180899933983641,-0.6811435281874978,2,-0.6204911487865592,-0.5824561652915413,-0.13523231015132633,-0.17141855392535416
839,42,No,Travel_Rarely,647,Sales,-1.7604239668547188,4,Marketing,1,1171,2,Male,45,3,2,Sales Executive,1,Single,-1.6165508108425681,2253,-0.22495137803873436,Y,No,-1.381389259093061,3,4,80,0,-1.1898303263181125,-0.49085697927997995,4,-1.9245244346273156,-1.1426723700634178,-4.523082820471526,-0.9579128130454208
840,35,No,Travel_Rarely,982,Research & Development,-2.574707937058622,4,Medical,1,1172,4,Male,58,2,1,Laboratory Technician,3,Married,-2.8538004427656243,16340,-0.3613087125285444,Y,No,-1.6659731494614012,3,2,80,1,-1.1187656458199815,-0.6811435281874978,3,-1.6323476488272097,-2.0852719998620386,-4.523082820471526,-0.7251836469477903
841,24,No,Travel_Rarely,477,Research & Development,-0.17667468994192637,3,Medical,1,1173,4,Male,49,3,1,Laboratory Technician,2,Single,-2.1437074887754393,6409,-0.1057624082287157,Y,No,-0.2121863285699773,4,4,80,0,-1.4396033284659837,-0.6811435281874978,3,-2.3058198217676353,-1.3054456718042096,-4.523082820471526,-1.4582263193645346
842,28,Yes,Travel_Rarely,1485,Research & Development,-0.8211430529053937,1,Life Sciences,1,1175,3,Female,79,3,1,Laboratory Technician,4,Married,-2.688472053138667,22955,-1.706710772284081,Y,Yes,-2.078053630500555,3,4,80,0,-2.081668746795951,-0.3165647703009739,2,-3.1964293344001136,-1.747899293714342,-7.396026717919092,-2.049313006197339
843,26,No,Travel_Rarely,1384,Research & Development,-1.9708758301539278,4,Medical,1,1177,1,Male,82,4,1,Laboratory Technician,4,Married,-1.8382924524983673,13421,-1.706710772284081,Y,No,-0.2121863285699773,4,2,80,1,-1.2663434762031252,-0.6811435281874978,3,-1.6323476488272097,-0.771227074961725,-7.396026717919092,-0.7251836469477903
844,30,No,Travel_Rarely,852,Sales,-0.9871463889803048,3,Marketing,1,1179,3,Male,72,2,2,Sales Executive,3,Married,-1.2787878371537793,2706,-1.706710772284081,Y,No,-0.5819182796238335,3,1,80,1,-1.1187656458199815,-0.49085697927997995,3,-1.3985100351935054,-1.3054456718042096,-4.523082820471526,-1.0981030977662376
845,40,No,Travel_Frequently,902,Research & Development,-0.10189154593271756,2,Medical,1,1180,3,Female,92,2,2,Research Scientist,4,Married,-1.8376317410410377,21203,-0.9472900231189948,Y,Yes,-1.381389259093061,3,4,80,1,-0.774061201703095,-0.49085697927997995,1,-3.1964293344001136,-1.747899293714342,-7.396026717919092,-2.049313006197339
846,35,No,Travel_Rarely,819,Research & Development,-2.2321870268515034,3,Life Sciences,1,1182,3,Male,44,2,3,Manufacturing Director,2,Divorced,-0.7119356557936433,19588,-1.2578698514049882,Y,No,-0.5819182796238335,3,2,80,1,-0.823882352953337,-0.6811435281874978,4,-1.7696470301171907,-0.771227074961725,-1.1104510353589228,-1.0981030977662376
847,34,No,Travel_Frequently,669,Research & Development,-2.574707937058622,3,Medical,1,1184,4,Male,97,2,2,Healthcare Representative,1,Single,-1.5658157489066298,25755,-2.505117278969571,Y,No,-0.38102617101547404,4,3,80,0,-0.8763124115492182,-0.49085697927997995,3,-1.1206032129426982,-0.5824561652915413,-1.7913204273135457,-0.5354585193460765
848,35,No,Travel_Frequently,636,Research & Development,-1.7604239668547188,4,Other,1,1185,4,Male,47,2,1,Laboratory Technician,4,Married,-2.775694042014975,26537,-1.706710772284081,Y,No,-1.381389259093061,3,2,80,1,-1.9158103359449046,-0.6811435281874978,4,-2.8367967457716725,-1.5011592717390545,-3.148094393277722,-1.4582263193645346
849,43,Yes,Travel_Rarely,1372,Sales,-1.0818179820670435,3,Marketing,1,1188,1,Female,85,1,2,Sales Executive,3,Single,-1.5650235663902787,9489,-0.1057624082287157,Y,No,-1.381389259093061,3,2,80,0,-1.3492148286334933,-0.6811435281874978,2,-2.3058198217676353,-1.3054456718042096,-4.523082820471526,-1.2615279740205976
850,32,No,Non-Travel,862,Sales,-2.2321870268515034,1,Life Sciences,1,1190,3,Female,76,3,1,Sales Representative,1,Divorced,-2.509275667163375,14947,-1.706710772284081,Y,No,-1.6659731494614012,3,3,80,3,-2.081668746795951,-0.49085697927997995,3,-3.1964293344001136,-2.0852719998620386,-7.396026717919092,-2.049313006197339
851,56,No,Travel_Rarely,718,Research & Development,-1.7604239668547188,4,Technical Degree,1,1191,4,Female,92,3,5,Manager,1,Divorced,-0.002659140837029188,18575,-0.7107905014619298,Y,No,-1.381389259093061,3,4,80,1,-0.3143049294111033,-0.6811435281874978,3,-2.1012672399894106,-1.5011592717390545,-1.7913204273135457,-1.4582263193645346
852,29,No,Travel_Rarely,1401,Research & Development,-1.4342261796626594,1,Medical,1,1192,2,Female,54,3,1,Laboratory Technician,4,Married,-2.3534675597252206,26342,-1.706710772284081,Y,No,-1.381389259093061,3,1,80,1,-1.1187656458199815,-0.15382635213468032,3,-1.3985100351935054,-0.6725281492553229,-7.396026717919092,-0.6260122318518045
853,19,No,Travel_Rarely,645,Research & Development,-1.0818179820670435,2,Life Sciences,1,1193,3,Male,54,3,1,Research Scientist,1,Single,-2.6660692331693605,7172,-1.706710772284081,Y,No,2.2204460492503128e-16,4,3,80,0,-2.081668746795951,-0.3165647703009739,3,-3.1964293344001136,-1.747899293714342,-7.396026717919092,-2.049313006197339
854,45,No,Travel_Rarely,1457,Research & Development,-1.3028078265617211,3,Medical,1,1195,1,Female,83,3,1,Research Scientist,3,Married,-1.8195968912251046,20100,-0.7107905014619298,Y,Yes,-0.4766838840955488,3,3,80,1,-1.3492148286334933,-0.6811435281874978,2,-2.546721790666969,-1.5011592717390545,-7.396026717919092,-1.4582263193645346
855,37,No,Travel_Rarely,977,Research & Development,-2.574707937058622,3,Life Sciences,1,1196,4,Female,56,2,2,Manufacturing Director,4,Married,-1.3003093155949248,9961,-1.706710772284081,Y,No,-1.381389259093061,3,2,80,1,-0.8763124115492182,-0.6811435281874978,2,-1.0422142176123612,-0.6725281492553229,-2.333432968410941,-0.37476424074370585
856,20,No,Travel_Rarely,805,Research & Development,-1.9708758301539278,3,Life Sciences,1,1198,1,Male,87,2,1,Laboratory Technician,3,Single,-2.4018778771672653,12828,-1.706710772284081,Y,No,-1.6659731494614012,3,1,80,0,-1.9158103359449046,-0.6811435281874978,2,-2.8367967457716725,-1.5011592717390545,-4.523082820471526,-1.4582263193645346
857,44,Yes,Travel_Rarely,1097,Research & Development,-0.9871463889803048,4,Life Sciences,1,1200,3,Male,96,3,1,Research Scientist,3,Single,-2.451459467447959,10826,-1.706710772284081,Y,Yes,-2.078053630500555,3,3,80,0,-1.4396033284659837,-0.3165647703009739,3,-1.9245244346273156,-1.1426723700634178,-7.396026717919092,-1.4582263193645346
858,53,No,Travel_Rarely,1223,Research & Development,-1.3028078265617211,2,Medical,1,1201,4,Female,50,3,5,Manager,3,Divorced,-0.0693558448591169,18640,-0.9472900231189948,Y,No,-0.5819182796238335,3,2,80,1,-0.3777500511306095,-1.1102230246251565e-16,3,-1.7696470301171907,-0.771227074961725,-1.7913204273135457,-0.7251836469477903
859,29,No,Travel_Rarely,942,Research & Development,-0.6151925143310188,1,Life Sciences,1,1202,2,Female,69,1,1,Research Scientist,4,Married,-2.9160957665235605,26933,-2.505117278969571,Y,Yes,-0.5819182796238335,3,1,80,1,-1.4396033284659837,-0.6811435281874978,2,-2.1012672399894106,-1.1426723700634178,-4.523082820471526,-1.2615279740205976
860,22,Yes,Travel_Frequently,1256,Research & Development,-1.9708758301539278,4,Life Sciences,1,1203,3,Male,48,2,1,Research Scientist,4,Married,-2.4952752625024557,4223,-2.505117278969571,Y,Yes,-2.078053630500555,3,2,80,1,-2.081668746795951,-0.15382635213468032,3,-3.6605828468675186,-2.0852719998620386,-7.396026717919092,-2.049313006197339
861,46,No,Travel_Rarely,1402,Sales,-2.2321870268515034,3,Marketing,1,1204,3,Female,69,3,4,Manager,1,Married,-0.15586348716236773,24097,-0.1057624082287157,Y,No,-0.13676606833775615,4,1,80,0,-0.3143049294111033,-0.6811435281874978,3,-0.40654914781630486,-0.1613678357288172,0.0,-0.5354585193460765
862,44,No,Non-Travel,111,Research & Development,-0.498785074399697,3,Life Sciences,1,1206,4,Male,74,1,1,Research Scientist,3,Single,-2.8322305580205316,4279,-1.2578698514049882,Y,No,-1.381389259093061,3,4,80,0,-1.4396033284659837,-0.49085697927997995,3,-3.6605828468675186,-2.0852719998620386,-7.396026717919092,-2.049313006197339
863,33,No,Travel_Rarely,147,Human Resources,-2.2321870268515034,3,Human Resources,1,1207,2,Male,99,3,1,Human Resources,3,Married,-2.14245561927832,8429,-1.706710772284081,Y,No,-1.381389259093061,3,4,80,1,-1.5390174858187393,-0.6811435281874978,3,-2.1012672399894106,-1.1426723700634178,-4.523082820471526,-1.0981030977662376
864,41,Yes,Non-Travel,906,Research & Development,-1.58472488351766,2,Life Sciences,1,1210,1,Male,95,2,1,Research Scientist,1,Divorced,-2.959748868969668,20293,-0.3613087125285444,Y,No,-0.6989947210579887,3,1,80,1,-1.5390174858187393,-0.6811435281874978,1,-3.1964293344001136,-2.0852719998620386,-7.396026717919092,-2.049313006197339
865,30,No,Travel_Rarely,1329,Sales,2.2204460492503128e-16,4,Life Sciences,1,1211,3,Male,61,3,2,Sales Executive,1,Divorced,-1.943300562585254,13192,-0.1057624082287157,Y,No,-0.4766838840955488,3,3,80,3,-1.2663434762031252,-0.49085697927997995,3,-2.3058198217676353,-1.3054456718042096,-7.396026717919092,-1.2615279740205976
866,40,No,Travel_Frequently,1184,Sales,-2.2321870268515034,4,Medical,1,1212,2,Male,62,3,2,Sales Executive,2,Married,-1.8694037256423472,25440,-0.520365761435567,Y,No,-1.6659731494614012,3,4,80,3,-1.5390174858187393,-0.6811435281874978,3,-3.6605828468675186,-2.0852719998620386,-7.396026717919092,-2.049313006197339
867,50,No,Travel_Frequently,1421,Research & Development,-2.2321870268515034,3,Medical,1,1215,4,Female,30,3,4,Manager,1,Married,-0.10971336985141378,9490,-1.2578698514049882,Y,No,-0.2121863285699773,4,3,80,1,-0.19828952155774915,-0.49085697927997995,3,-2.8367967457716725,-1.5011592717390545,-3.148094393277722,-1.4582263193645346
868,28,No,Travel_Rarely,1179,Research & Development,-0.39501806694940095,4,Medical,1,1216,4,Male,78,2,1,Laboratory Technician,1,Married,-2.322245139832726,12449,-1.706710772284081,Y,No,-1.6659731494614012,3,3,80,3,-1.4396033284659837,-0.6811435281874978,3,-1.9245244346273156,-1.0030072306262174,-2.333432968410941,-1.2615279740205976
869,46,No,Travel_Rarely,1450,Research & Development,-0.6151925143310188,2,Life Sciences,1,1217,4,Male,52,3,5,Research Director,2,Married,-0.044928542783255726,10849,-0.520365761435567,Y,No,-2.078053630500555,3,1,80,1,-0.4110402962705398,-0.6811435281874978,3,-2.3058198217676353,-1.5011592717390545,-7.396026717919092,-1.2615279740205976
870,35,No,Travel_Rarely,1361,Sales,-0.498785074399697,4,Life Sciences,1,1218,3,Male,94,3,2,Sales Executive,1,Married,-0.8775863445685089,21026,-0.9472900231189948,Y,Yes,-0.9830075699160551,3,4,80,3,-0.823882352953337,-0.6811435281874978,3,-1.7696470301171907,-0.771227074961725,-4.523082820471526,-0.7251836469477903
871,24,Yes,Travel_Rarely,984,Research & Development,-0.498785074399697,2,Life Sciences,1,1219,4,Female,97,3,1,Laboratory Technician,2,Married,-2.88671943766982,3372,-1.706710772284081,Y,No,-1.381389259093061,3,1,80,1,-2.081668746795951,-0.49085697927997995,1,-3.1964293344001136,-2.0852719998620386,-7.396026717919092,-2.049313006197339
